LED_Index,LED_Address,Latitude,Longitude
0,A001,38.072226999999955,13.343617102593017
1,A002,41.464900999999855,12.895186725328944
2,A003,41.72080185957449,12.684842182978736
3,A004,41.78636191176471,12.438722529411764
4,A005,41.80047243654825,12.903721482233498
5,A006,41.907500999999996,9.128160000000001
6,A007,42.078173529411764,14.744214764705882
7,A008,42.657322,13.707841
8,A009,42.951614,12.689142486607143
9,A010,43.06397001694914,12.344671604519773
10,A011,43.116084999999984,11.861653386206902
11,A012,43.181641,16.587818
12,A013,43.432046680000006,11.889360069999999
13,A014,43.52352087628867,11.245695000000001
14,A015,43.959377,10.953965582417585
15,A016,43.95999899999999,11.147216000000093
16,A017,43.960941,10.163085666666667
17,A018,44.118186999999985,15.239615942307696
18,A019,44.14723471766559,12.460913167192434
19,A020,44.288368000000034,15.445397999999985
20,A021,44.4816012,11.3823843
21,A022,44.84581428813561,13.901662127118644
22,A023,45.081627,13.643938
23,A024,45.20543305,15.279024725
24,A025,45.33011199999996,17.70678672236854
25,A026,45.42421221951219,10.881226975609755
26,A027,45.43178900000002,12.13782464204547
27,A028,45.64503955900619,12.307743661490674
28,A029,45.66376757377051,13.925448472131146
29,A030,45.719165999999994,15.644147999999996
30,A031,45.76804699999993,13.642129752824204
31,A032,45.84877206276869,16.007700031814252
32,A033,45.85663599999992,14.678581999999993
33,A034,45.94118099999998,13.046559293116793
34,A035,45.963966000000006,17.47009800000001
35,A036,46.03387089982105,14.709696702146681
36,A037,46.080261865497086,10.40390869005849
37,A038,46.22928599999999,14.34184482182628
38,A039,46.34477490625,16.96438382499999
39,A040,46.568901046875,14.252166828125
40,A041,46.58385497971597,15.665152252873531
41,A042,46.62138186802029,10.593577477157362
42,A043,46.69737259090909,13.660943045454545
43,A044,46.789421000000004,16.35191824742267
44,A045,46.815888303370784,15.871412558052427
45,A046,46.88324000000001,16.793222000000007
46,A047,46.888659999999994,16.161437999999997
47,A048,46.93714899999999,15.514439941176471
48,A049,47.07580689544895,15.496290463714649
49,A050,47.15386199999998,15.850413318700616
50,A051,47.264289999999995,11.385220999999945
51,A052,47.362640000000006,16.477855999999996
52,A053,47.51602129230769,12.091089192307695
53,A054,47.57682762376238,10.718562227722773
54,A055,47.613392,16.19528599999999
55,A056,47.68056076323987,16.56308729906544
56,A057,47.8117862991453,13.788458222222221
57,A058,47.821068,13.216469999999987
58,A059,47.833923,16.38219500000002
59,A060,47.87166074517375,11.947667034749031
60,A061,48.002947761904764,12.834362952380953
61,A062,48.02393310135135,11.725284709459466
62,A063,48.059235,16.32111900000004
63,A064,48.08826191161616,16.10553210353536
64,A065,48.090308777070064,11.462928073885479
65,A066,48.120831,14.853086037800692
66,A067,48.12178738071066,11.529327672588844
67,A068,48.15373394353641,16.293541093115483
68,A069,48.167217,15.070563487123273
69,A070,48.228653,16.005472
70,A071,48.263741,11.588815000000004
71,A072,48.289932,16.502831963190204
72,A073,48.299408,14.1927553358885
73,A074,48.32029,13.963955
74,A075,48.331287,13.376105
75,A076,48.38373907181328,16.32052016876127
76,A077,48.40651397509959,16.493709939243036
77,A078,48.41624004725898,12.287291999999919
78,A079,48.43175900000001,11.350267786987562
79,A080,48.45713923989218,12.361058865229099
80,A081,48.477332999999994,15.603594999999961
81,A082,48.4992620862069,14.118337844827586
82,A083,48.51886621052632,12.049805144736844
83,A084,48.75560732692308,15.393345173076924
84,A085,48.8750301502231,15.13466876003967
85,A086,48.94424099999999,14.583246999999995
86,A087,48.94986699999999,13.145414372727263
87,A088,49.05774165217391,11.135389043478261
88,A089,49.086934820359275,12.879577254491018
89,A090,49.34867532142857,15.511724642857143
90,A091,49.3648658008658,11.288938748917747
91,A092,49.69620581904762,15.896512819047619
92,A093,49.764336000000014,13.32553900000001
93,A094,49.83425180499164,11.893345933164099
94,A095,49.98710004070798,15.618272789380521
95,A096,49.99883809440327,14.418364495616993
96,A097,50.04577551948052,15.893388194805196
97,A098,50.21523823973881,12.193238940298553
98,A099,50.335526,12.711914
99,A100,50.424566999999996,16.010453717391304
100,A101,50.49386200000002,13.413252369354842
101,A102,50.55598100000002,13.162287000000008
102,A103,50.64842599999999,13.655364097560975
103,A104,50.67744472709922,13.934961448473283
104,A105,50.68347045774648,13.020044183098591
105,A106,50.86957900000004,14.756694487084859
106,A107,50.891822999999995,12.724067000000009
107,A108,50.927826,15.077366702882486
108,A109,51.005725922839524,13.763977975308643
109,A110,51.09180499999995,14.467214999999994
110,A111,51.11611885641028,13.621947838974357
111,A112,51.17622619213975,12.932048358078607
112,A113,51.29861531376973,12.401257787810396
113,A114,51.30204785581787,12.06652194603707
114,A115,51.36862027536232,12.364420973084895
115,A116,51.38018387096774,13.286563206451614
116,A117,51.45563191417058,13.862972641705069
117,A118,51.48222546236558,13.126263851612897
118,A119,51.62251190625,12.282540421875
119,A120,51.6949163974359,12.545016064102564
120,A121,51.75983423076923,12.791139815384616
121,A122,51.79808184920635,12.246232071428574
122,A123,51.86989999999999,13.961414
123,A124,52.033756000000054,13.696836000000001
124,A125,52.43480766964286,13.375070607142856
125,A126,52.577980084358586,13.880133091388396
126,A127,52.662429999999986,13.155327999999997
127,A128,52.67527803382664,14.879679000000005
